playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl,price
55.0,31.0,6.0,14.97956989247312,4.9,1.6,2.8,58.6%,0.4,1.5,23.9%,0.5,0.7,77.3%,0.9,1.9,2.8,0.6,0.6,0.4,0.1,0.2,1.4,0.8,5.5,007464,"PARRA, JOEL",24.0,https://media-cdn.incrowdsports.com/344d80d5-23c4-441d-8f4c-5a5ed14a9999.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,6.8
,,,,,,,,,,,,,,,,,,,,,,,,,,"PENARROYA, JOAN",,,,,,,8.0
116.0,40.0,4.0,16.43208333333333,8.1,1.6,2.8,55.3%,1.2,2.2,52.3%,1.5,1.6,93.8%,1.0,1.7,2.6,0.8,0.3,0.4,0.0,0.2,1.6,1.8,9.0,008829,"PETERS, ALEC",29.0,https://media-cdn.incrowdsports.com/415ba270-d601-4231-b0c8-e5a66d318117.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,10.5
168.0,32.0,12.0,20.1453125,13.0,4.2,6.7,62.4%,0.5,1.8,26.8%,3.2,4.8,67.5%,1.7,2.9,4.6,1.6,0.7,1.2,0.5,0.3,2.5,3.8,14.7,011194,"PETRUSEV, FILIP",24.0,https://media-cdn.incrowdsports.com/7f05aaaf-31e4-47a1-acd2-6347627a537d.png,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"PETRUSEV,FILIP",,,,,,,12.3
42.0,25.0,1.0,11.550666666666666,3.3,0.7,1.4,50%,0.4,1.2,36.7%,0.6,0.7,94.1%,0.6,1.5,2.0,0.8,0.3,0.4,0.2,0.2,0.8,1.0,4.8,010560,"PIERRE, DYSHAWN",31.0,https://media-cdn.incrowdsports.com/7f04a6d9-d458-47c5-a453-b089904b8992.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"PLAVSIC, UROS",,,,,,,7.7
162.0,39.0,35.0,21.361538461538466,9.5,3.8,5.7,65.9%,0.0,0.1,0%,1.9,2.8,70.4%,2.0,3.0,5.0,1.2,0.6,0.9,1.3,0.3,2.2,2.2,13.4,004887,"POIRIER, VINCENT",31.0,https://media-cdn.incrowdsports.com/d24532c7-b1b3-42b5-b5e9-232d495fce34.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,12.8
41.0,27.0,7.0,12.784567901234569,3.9,1.0,1.7,60.9%,0.5,1.6,29.5%,0.3,0.5,69.2%,0.7,1.5,2.2,1.2,0.6,0.5,1.0,0.0,2.1,0.6,4.7,008232,"POKUSEVSKI, ALEKSEJ",23.0,https://media-cdn.incrowdsports.com/98214c1e-e8c1-4b78-b670-8e5c4780dc9a.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,
61.0,33.0,6.0,16.242929292929293,4.8,1.0,1.7,56.1%,0.6,2.3,27.6%,0.9,1.2,79.5%,0.9,1.9,2.8,0.9,0.5,0.5,0.4,0.1,1.4,1.2,6.0,002084,"POLONARA, ACHILLE",33.0,https://media-cdn.incrowdsports.com/1cbaecd9-0811-4c56-b6db-96ca70ea1141.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"PRADILLA, JAIME",,,,,,,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"PREPELIC, KLEMEN",,,,,,,7.8
94.0,26.0,17.0,20.512179487179488,9.7,2.8,4.5,61.9%,0.8,3.7,21.9%,1.7,2.2,78.6%,0.6,1.7,2.2,0.8,0.7,1.2,0.3,0.1,1.8,2.0,7.7,008384,"PROCIDA, GABRIELE",22.0,https://media-cdn.incrowdsports.com/7b39212c-57ba-48ee-b313-18b473fcf736.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"PUERTO, JOSEP",,,,,,,6.5
177.0,37.0,33.0,27.07702702702703,16.6,3.3,6.2,53.9%,2.1,5.5,38.6%,3.6,3.9,94.4%,0.3,1.9,2.2,3.0,1.3,1.6,0.0,0.4,2.2,4.0,16.5,009862,"PUNTER, KEVIN",31.0,https://media-cdn.incrowdsports.com/8f94477e-6387-41cd-b9b4-08d5dc2db4b8.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,13.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"PUPET, PIERRIC",,,,,,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"RADOSIC, OGNJEN",,,,,,,4.0
151.0,33.0,33.0,27.725757575757576,12.0,3.2,6.7,48.2%,1.0,2.5,39%,2.6,2.8,91.5%,1.2,2.6,3.8,1.8,0.6,1.2,0.0,0.3,2.2,2.9,12.2,013382,"RANDOLPH, LEVI",32.0,https://media-cdn.incrowdsports.com/aea07f5d-99a0-4194-8a18-68d5a759e5ba.png,TEL,MTA,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,
14.0,27.0,4.0,15.05493827160494,4.2,1.5,2.7,54.1%,0.2,1.3,16.7%,0.6,1.0,55.6%,1.0,1.1,2.1,1.3,0.6,1.0,0.0,0.3,2.4,1.0,2.6,011631,"RAPIEQUE, ELIAS",20.0,https://media-cdn.incrowdsports.com/2adc2962-bb44-4461-8365-63e58f2861dc.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
27.0,23.0,5.0,11.970289855072464,5.3,0.7,1.4,51.5%,1.1,3.0,35.7%,0.5,0.8,63.2%,0.1,0.8,0.9,1.4,0.5,1.1,0.0,0.1,1.4,1.4,3.9,013378,"RATHAN-MAYES, XAVIER",30.0,https://media-cdn.incrowdsports.com/bf65131d-44d5-4015-95c5-7d78f133a5d0.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,9.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"RAVENA, THIRDY",,,,,,,4.2
23.0,33.0,8.0,11.39090909090909,2.6,0.5,1.2,40%,0.2,0.6,40%,0.9,1.2,75%,1.2,1.8,3.1,0.2,0.2,0.2,0.1,0.2,2.4,1.3,3.3,013381,"RAYMAN, WILLIAM",27.0,https://media-cdn.incrowdsports.com/b1c74b18-0d82-42f9-b070-777f3705eae9.png,TEL,MTA,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"REUVERS, NATHAN",,,,,,,7.0
22.0,32.0,15.0,15.1125,3.6,0.5,0.7,65.2%,0.8,1.8,44.8%,0.2,0.2,100%,0.6,1.9,2.5,0.4,0.4,0.4,0.2,0.0,2.5,0.3,3.2,001518,"RICCI, GIAMPAOLO",33.0,https://media-cdn.incrowdsports.com/dc523b20-4e9c-4806-afa9-3993cbfb9d2f.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"RIVERO, JASIEL",,,,,,,10.1
129.0,25.0,18.0,25.840666666666667,8.4,2.2,4.2,52.4%,1.0,2.8,35.7%,1.0,1.6,61%,1.8,4.4,6.2,1.4,1.2,1.6,1.1,0.3,2.6,1.2,10.5,013405,"ROBERSON, ANDRE",33.0,https://media-cdn.incrowdsports.com/68eba4db-c8c0-4aea-9fa9-5c1801e30108.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"ROBINSON, JUSTIN",,,,,,,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"ROGAKAVOPOULOS, NIKOS",,,,,,,7.7
124.0,33.0,2.0,18.716666666666665,9.7,1.5,2.8,52.7%,1.9,4.5,43.5%,0.9,1.1,81.1%,1.2,2.7,3.9,1.0,0.5,0.5,0.1,0.3,1.5,0.9,9.6,011085,"ROGKAVOPOULOS, NIKOLAOS",23.0,https://media-cdn.incrowdsports.com/ea3e07f1-6e57-4af7-9b3c-cdefa3123e4d.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,
154.0,33.0,27.0,21.975252525252525,9.0,3.8,5.6,68.1%,0.0,0.0,0%,1.4,2.4,57%,2.7,3.4,6.2,0.8,0.8,0.9,0.5,0.4,2.8,2.1,12.4,010545,"SAKO, NEAL",26.0,https://media-cdn.incrowdsports.com/b2bf2145-3598-4c59-816e-8bba61c4b4bd.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"SAMANIC, LUKA",,,,,,,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"SAMODUROV, ALEXANDROS",,,,,,,4.0
51.0,33.0,17.0,13.07020202020202,5.5,1.3,2.1,61.8%,0.7,1.8,36.1%,1.0,1.2,78%,0.9,1.5,2.4,0.7,0.4,0.6,0.5,0.1,2.3,1.1,5.3,002968,"SANLI, SERTAC",33.0,https://media-cdn.incrowdsports.com/253a34da-7f58-4354-a9a5-cc06507200c6.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"SANTOS, MARCIO",,,,,,,6.9
125.0,39.0,34.0,23.705128205128204,5.9,1.7,3.3,50%,0.6,1.8,34.7%,0.7,1.0,67.5%,0.8,2.4,3.2,5.3,0.9,1.8,0.1,0.1,2.3,1.6,9.7,002939,"SATORANSKY, TOMAS",33.0,https://media-cdn.incrowdsports.com/c4c76984-2a5b-458e-b9fa-6b7969bb5bf7.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"SCARIOLO, SERGIO",,,,,,,9.0
38.0,32.0,16.0,19.616666666666667,5.6,1.3,2.3,56.2%,0.8,2.8,29.2%,0.6,1.0,57.6%,1.1,2.2,3.3,0.4,0.4,0.9,0.2,0.2,2.3,1.3,4.5,006251,"SCHNEIDER, TIM",27.0,https://media-cdn.incrowdsports.com/3c4d48d7-a0e1-4375-9246-2d9fc7bf969a.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
141.0,25.0,21.0,24.41133333333333,7.4,2.0,3.2,60.5%,0.8,1.8,44.4%,1.0,1.4,74.3%,1.4,3.4,4.8,1.7,0.3,0.9,0.2,0.4,0.8,1.9,11.5,007230,"SEDEKERSKIS, TADAS",26.0,https://media-cdn.incrowdsports.com/a033b3ef-7790-421f-82fa-6aa8192098d4.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,10.7
,,,,,,,,,,,,,,,,,,,,,,,,,,"SEGEV, ITAY",,,,,,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"SELJAAS, ZAC",,,,,,,9.9
,,,,,,,,,,,,,,,,,,,,,,,,,,"SESTINA, NATHAN",,,,,,,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"SFAIROPOULOS, IOANNIS",,,,,,,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"SHAHRVIN, ENZO",,,,,,,5.0
181.0,28.0,25.0,27.45595238095238,15.6,4.4,8.6,51.3%,0.9,2.5,36.2%,4.2,5.1,82.4%,1.6,3.4,5.0,2.7,0.7,2.5,0.4,0.4,2.5,5.2,17.5,001133,"SHENGELIA, TORNIKE",33.0,https://media-cdn.incrowdsports.com/892c9315-559b-418b-bdab-a8e0e0d66add.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,15.5
160.0,28.0,28.0,27.55535714285714,12.0,2.7,5.0,53.2%,1.5,3.6,42.2%,2.0,2.8,72.7%,0.6,3.0,3.6,2.6,0.7,1.5,0.0,0.2,1.5,2.8,13.3,007831,"SHIELDS, SHAVON",30.0,https://media-cdn.incrowdsports.com/cc164c6b-d942-4733-a6ff-dc4544e1a6c2.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,13.8
190.0,37.0,37.0,27.32927927927928,19.0,6.2,12.0,52%,0.8,2.2,36.1%,4.1,5.6,73.4%,0.5,2.1,2.6,7.3,1.0,2.3,0.1,0.6,2.3,6.6,22.8,012608,"SHORTS, TJ",27.0,https://media-cdn.incrowdsports.com/a3302ca0-0a06-4b2e-8065-f93d4b605f36.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,14.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"SIMA, YANKUBA",,,,,,,7.2
77.0,34.0,11.0,16.54264705882353,8.4,1.0,1.9,51.5%,1.7,4.3,38.8%,1.4,2.0,69.1%,0.6,2.0,2.6,0.8,0.5,1.1,0.1,0.1,1.5,1.5,7.0,007029,"SIRVYDIS, DEIVIDAS",24.0,https://media-cdn.incrowdsports.com/0f7c26fa-a1c7-49fd-bcef-3d833fed5736.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,7.8
,,,,,,,,,,,,,,,,,,,,,,,,,,"SLEVA, DUSTIN",,,,,,,8.8
152.0,39.0,2.0,21.746153846153845,9.1,1.1,2.5,45.4%,1.3,3.6,36.6%,2.9,3.1,94.1%,0.4,1.6,2.0,4.8,0.8,1.6,0.1,0.3,1.6,2.8,12.2,001926,"SLOUKAS, KOSTAS",34.0,https://media-cdn.incrowdsports.com/ff4f77e9-8492-462b-9661-d6ca746d51c6.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,12.6
95.0,29.0,7.0,15.004597701149423,8.1,2.3,3.4,67.7%,0.8,2.2,34.9%,1.2,1.7,73.5%,1.1,1.8,2.9,0.4,0.4,0.9,0.6,0.3,2.3,1.8,7.8,011051,"SMAILAGIC, ALEN",24.0,https://media-cdn.incrowdsports.com/4df94e70-a8c3-4448-8474-6f63d77d7517.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,9.0
71.0,39.0,4.0,18.14145299145299,6.8,1.6,2.4,67.7%,0.8,2.1,38.6%,1.2,1.4,81.8%,0.6,1.8,2.5,0.9,0.3,0.9,0.1,0.2,2.2,1.7,6.7,007109,"SMITS, ROLANDS",29.0,https://media-cdn.incrowdsports.com/861b638a-0350-4068-a843-18d57635236a.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,7.0
150.0,33.0,23.0,23.36060606060606,12.9,4.0,6.9,57.7%,0.9,2.8,34.1%,2.2,2.6,84.7%,1.7,2.4,4.1,1.1,0.5,1.5,0.5,0.4,2.5,2.3,11.9,011219,"SORKIN, ROMAN",28.0,https://media-cdn.incrowdsports.com/6d000710-a608-4093-8a24-3de224d00ca3.png,TEL,MTA,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,10.2
113.0,27.0,14.0,20.73827160493827,9.6,3.2,7.1,44.8%,0.4,1.7,26.1%,1.9,2.4,79.7%,0.5,1.5,2.0,3.8,0.5,2.1,0.0,0.4,1.5,2.7,8.9,008173,"SPAGNOLO, MATTEO",21.0,https://media-cdn.incrowdsports.com/f0795f25-b925-43fa-b39f-96960ac8f71e.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"SPANOULIS, VASILIS",,,,,,,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"STEVENS, LAMAR",,,,,,,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"STOJKOVIC, LAZAR",,,,,,,4.0
99.0,41.0,9.0,20.24878048780488,8.3,1.2,2.4,50.5%,1.4,3.4,41%,1.7,2.0,84.3%,0.5,0.8,1.2,2.4,0.5,1.0,0.0,0.3,2.0,2.4,8.0,008099,"STRAZEL, MATTHEW",22.0,https://media-cdn.incrowdsports.com/15bebd90-1b9f-42b9-99fb-ced9102c9aad.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"SWIDER, COLE",,,,,,,10.9
24.0,35.0,3.0,13.516190476190475,3.1,0.5,0.8,57.1%,0.6,1.4,45.8%,0.3,0.5,62.5%,0.8,1.3,2.1,0.4,0.4,0.5,0.3,0.1,1.5,0.6,3.4,005793,"SY, BANDJA",34.0,https://media-cdn.incrowdsports.com/a07f3230-7935-48ea-89d0-e323d7374266.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"TABELLINI, FRANCESCO",,,,,,,6.0
28.0,23.0,6.0,11.567391304347826,2.2,0.3,0.7,53.3%,0.3,0.9,38.1%,0.5,0.7,73.3%,0.7,1.5,2.3,0.4,1.0,0.0,0.3,0.0,1.7,0.6,4.0,012515,"TARPEY, TERRY",30.0,https://media-cdn.incrowdsports.com/7e0e48b2-b483-4780-9bd7-197a630f9235.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,5.4
169.0,40.0,37.0,23.26333333333333,10.2,4.2,5.7,73.8%,0.0,0.0,0%,1.8,2.4,72.2%,2.4,4.1,6.6,1.2,0.7,2.0,1.2,0.2,3.0,2.8,15.3,005791,"TAVARES, WALTER",32.0,https://media-cdn.incrowdsports.com/b4070997-623b-4a6e-94bc-65fd4694b0c5.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"TAYLOR, BRANDON",,,,,,,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"TAYLOR, KAMERON",,,,,,,9.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"THEIS, DANIEL",,,,,,,13.0
147.0,39.0,36.0,26.32991452991453,9.5,1.9,3.4,55.6%,1.5,3.5,44.1%,1.1,1.4,79.2%,0.6,1.4,2.0,4.5,0.9,1.2,0.4,0.2,1.9,1.5,11.7,011078,"THOMPSON, DARIUS",29.0,https://media-cdn.incrowdsports.com/569effee-e3b6-442e-8f83-73e4321c7de8.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"TIMOR, BAR",,,,,,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"TOLIOPOULOS, VASSILIS",,,,,,,7.5
39.0,27.0,6.0,15.406172839506173,3.2,0.7,1.3,55.6%,0.5,1.1,45.2%,0.2,0.3,55.6%,0.4,1.5,1.9,1.1,0.3,0.3,0.1,0.1,1.1,0.7,4.5,006509,"TONUT, STEFANO",31.0,https://media-cdn.incrowdsports.com/4fccbbc2-857f-4da1-9dab-fc44b47fe75f.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"TRAORE, ARMEL",,,,,,,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"TRIFUNOVIC, UROS",,,,,,,7.2
,,,,,,,,,,,,,,,,,,,,,,,,,,"TUBELIS, AZOULAS",,,,,,,8.4
18.0,23.0,8.0,9.835507246376812,3.4,0.7,1.6,44.4%,0.3,1.2,29.6%,1.0,1.2,85.2%,0.3,0.7,1.0,0.3,0.4,0.8,0.0,0.2,1.1,1.6,2.9,012591,"TUCKER, RAYJON",27.0,https://media-cdn.incrowdsports.com/8dcf5706-93ef-4be4-a5c2-6c1d8c6bbbe3.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,
101.0,34.0,16.0,22.367156862745095,6.6,1.1,2.3,48.1%,0.8,1.9,39.4%,2.0,2.4,83.1%,1.0,1.8,2.9,1.8,0.5,0.9,0.1,0.1,2.7,2.9,8.2,002329,"ULANOVAS, EDGARAS",32.0,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"VAUTIER, BASTIEN",,,,,,,7.0
144.0,24.0,13.0,21.17361111111111,9.0,3.3,6.0,55.9%,0.3,0.6,50%,1.5,1.9,76.1%,1.1,2.5,3.6,1.9,1.1,0.9,0.5,0.0,2.3,2.2,11.6,000925,"VESELY, JAN",34.0,https://media-cdn.incrowdsports.com/4be34f64-45a0-4d95-8b9d-a9259354d99e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,11.1
191.0,38.0,38.0,30.39342105263158,19.8,4.9,7.6,64.5%,1.9,4.9,38.2%,4.3,4.9,88.6%,1.9,4.7,6.6,1.8,0.9,1.1,0.2,0.3,1.3,3.4,23.7,003469,"VEZENKOV, SASHA",29.0,https://media-cdn.incrowdsports.com/da9926d3-ef9c-4704-930c-4be3eb1fd3c0.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,16.0
50.0,33.0,10.0,17.671212121212122,4.8,0.6,1.2,48.7%,1.1,2.9,36.8%,0.4,0.5,82.4%,0.1,1.4,1.5,2.7,0.7,1.0,0.1,0.1,2.2,1.2,5.2,007947,"VILDOZA, LUCA",29.0,https://media-cdn.incrowdsports.com/dad5b538-3cf2-44ca-992a-b79ed24f4918.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,9.7
,,,,,,,,,,,,,,,,,,,,,,,,,,"VILLAR, RAFA",,,,,,,5.1
119.0,36.0,32.0,23.64305555555556,6.5,1.4,2.3,60.2%,1.1,3.0,34.9%,0.6,0.8,69%,1.2,3.8,4.9,2.4,0.5,1.5,0.2,0.2,1.8,1.1,9.2,007201,"VOIGTMANN, JOHANNES",32.0,https://media-cdn.incrowdsports.com/9b05546b-aec0-4af0-b213-2f9db3d250fc.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,9.2
,,,,,,,,,,,,,,,,,,,,,,,,,,"WAINRIGHT, ISH",,,,,,,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"WALKER IV, LONNIE",,,,,,,14.0
82.0,26.0,20.0,20.231410256410257,4.0,0.8,1.7,50%,0.7,1.9,34%,0.3,0.5,61.5%,0.5,1.8,2.3,4.6,1.0,1.5,0.1,0.1,2.6,1.7,7.2,008855,"WALKUP, THOMAS",32.0,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,9.2
138.0,38.0,38.0,26.346929824561403,11.0,2.2,3.7,58.9%,1.7,5.1,33.2%,1.6,2.1,75.9%,1.1,3.9,4.9,1.3,0.9,1.0,0.2,0.3,2.6,2.3,11.3,012610,"WARD, TYSON",27.0,https://media-cdn.incrowdsports.com/61069904-5d06-40a8-9ee9-ab296c388b64.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,9.8
,,,,,,,,,,,,,,,,,,,,,,,,,,"WASHINGTON, DUANE",,,,,,,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"WATSON, GLYNN",,,,,,,9.8
158.0,34.0,34.0,26.347549019607843,8.2,1.1,2.0,56.7%,1.8,4.1,43.5%,0.7,1.0,72.7%,1.3,2.9,4.1,4.9,1.5,1.6,0.1,0.1,2.5,1.6,12.9,010391,"WEILER-BABB, NICK",29.0,https://media-cdn.incrowdsports.com/75f0d7e3-ca21-49db-8c77-f6e5ac98c2b5.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,10.4
139.0,28.0,14.0,20.853571428571428,11.2,4.2,7.4,57.3%,0.4,1.0,35.7%,1.7,2.6,65.8%,1.6,2.8,4.4,1.6,0.8,1.5,0.2,1.0,2.6,3.0,11.4,011934,"WETZELL, YANNI",28.0,https://media-cdn.incrowdsports.com/d30b67da-dc86-45f4-969f-ecb23a50e0ef.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"WILBEKIN, SCOTTIE",,,,,,,9.7
135.0,32.0,11.0,19.89739583333333,9.8,3.5,6.4,54.9%,0.5,1.9,26.7%,1.3,2.0,66.7%,2.1,4.4,6.5,2.4,0.6,2.4,0.5,0.3,2.8,1.7,10.9,012604,"WILLIAMS, TREVION",24.0,https://media-cdn.incrowdsports.com/c5b78751-dd19-44d1-9806-0837603bde94.png,BER;TEL,BER;MTA,ALBA Berlin;Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,
