Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,18,171,10,TSO,P012019,"BEST, AARON",2FGM,Two Pointer,2,138,31,C,0,0,0,2,08:48,2,2,20250204180255
2024,RS,18,171,11,CAN,P008966,"TOBEY, MIKE",3FGA,Missed Three Pointer,0,-282,734,H,0,0,0,2,08:34,2,2,20250204180310
2024,RS,18,171,13,TSO,P007426,"JOHNSON, NICK",2FGM,Two Pointer,2,0,307,D,0,0,0,2,08:23,4,2,20250204180321
2024,RS,18,171,14,CAN,P007560,"KLJAJIC, JOVAN",3FGM,Three Pointer,3,-194,708,H,0,0,0,2,08:06,4,5,20250204180338
2024,RS,18,171,18,CAN,P003425,"ALBICY, ANDREW",2FGM,Two Pointer,2,-56,125,B,0,0,1,3,07:34,4,7,20250204180410
2024,RS,18,171,20,TSO,P007426,"JOHNSON, NICK",2FGA,Missed Two Pointer,0,-81,94,B,0,0,0,3,07:23,4,7,20250204180421
2024,RS,18,171,22,TSO,P008790,"WITLINSKI, MIKOLAJ",2FGA,Missed Two Pointer,0,-87,106,B,0,0,0,3,07:19,4,7,20250204180426
2024,RS,18,171,24,TSO,P013295,"ZYSKOWSKI, JAROSLAW",2FGA,Missed Two Pointer,0,-301,294,D,0,0,0,3,07:15,4,7,20250204180430
2024,RS,18,171,26,CAN,P008966,"TOBEY, MIKE",2FGA,Missed Two Pointer,0,-69,75,B,0,0,0,3,07:10,4,7,20250204180435
2024,RS,18,171,35,CAN,P007560,"KLJAJIC, JOVAN",2FGM,Two Pointer,2,62,470,G,0,1,0,4,06:58,4,9,20250204180513
2024,RS,18,171,39,CAN,P003425,"ALBICY, ANDREW",3FGA,Missed Three Pointer,0,276,734,I,0,0,0,4,06:34,4,9,20250204180603
2024,RS,18,171,44,CAN,P007560,"KLJAJIC, JOVAN",3FGM,Three Pointer,3,-520,570,H,0,0,1,4,06:10,4,12,20250204180647
2024,RS,18,171,53,TSO,P013296,"GROSELLE, GEOFFREY",2FGA,Missed Two Pointer,0,-112,119,B,0,0,0,5,05:50,4,12,20250204180752
2024,RS,18,171,55,CAN,P010452,"PELOS, PIERRE",3FGM,Three Pointer,3,696,-43,I,0,0,0,5,05:30,4,15,20250204180812
2024,RS,18,171,59,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,81,56,C,0,0,0,5,05:13,6,15,20250204180848
2024,RS,18,171,62,CAN,P007560,"KLJAJIC, JOVAN",3FGA,Missed Three Pointer,0,-414,690,H,0,0,0,6,04:51,6,15,20250204180910
2024,RS,18,171,64,TSO,P013297,"WEATHERS, MARCUS",2FGA,Missed Two Pointer,0,-75,94,B,0,0,0,6,04:43,6,15,20250204180920
2024,RS,18,171,72,CAN,P010452,"PELOS, PIERRE",3FGA,Missed Three Pointer,0,313,677,I,0,0,0,6,04:24,6,15,20250204181249
2024,RS,18,171,74,CAN,P012016,"CONDITT IV, GEORGE",2FGA,Missed Two Pointer,0,100,163,C,0,0,0,6,04:11,6,15,20250204181302
2024,RS,18,171,77,TSO,P013516,"MOTEN, DARIOUS",3FGA,Missed Three Pointer,0,483,526,I,0,0,0,7,03:59,6,15,20250204181314
2024,RS,18,171,87,CAN,P009556,"NGOUAMA, MEHDY",3FGA,Missed Three Pointer,0,-395,784,H,0,0,0,7,03:27,6,15,20250204181426
2024,RS,18,171,91,TSO,P007426,"JOHNSON, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:18,7,15,20250204181505
2024,RS,18,171,92,TSO,P007426,"JOHNSON, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:18,8,15,20250204181517
2024,RS,18,171,97,CAN,P009556,"NGOUAMA, MEHDY",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:14,8,16,20250204181604
2024,RS,18,171,98,CAN,P009556,"NGOUAMA, MEHDY",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:14,8,17,20250204181622
2024,RS,18,171,100,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,-69,163,B,0,0,0,8,02:54,10,17,20250204181644
2024,RS,18,171,103,CAN,P010452,"PELOS, PIERRE",3FGM,Three Pointer,3,388,702,I,0,0,0,8,02:20,10,20,20250204181741
2024,RS,18,171,106,TSO,P013296,"GROSELLE, GEOFFREY",2FGA,Missed Two Pointer,0,138,50,C,0,0,0,9,01:59,10,20,20250204181806
2024,RS,18,171,112,CAN,P012016,"CONDITT IV, GEORGE",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:59,10,21,20250204181835
2024,RS,18,171,113,CAN,P012016,"CONDITT IV, GEORGE",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:59,10,22,20250204181844
2024,RS,18,171,114,TSO,P013297,"WEATHERS, MARCUS",2FGA,Missed Two Pointer,0,87,50,C,0,0,0,9,01:43,10,22,20250204181902
2024,RS,18,171,116,CAN,P010452,"PELOS, PIERRE",3FGA,Missed Three Pointer,0,-696,-43,H,0,0,0,9,01:29,10,22,20250204181916
2024,RS,18,171,118,CAN,P005005,"SALVO, MIQUEL",2FGM,Two Pointer,2,-87,87,B,0,1,0,9,01:25,10,24,20250204181920
2024,RS,18,171,120,TSO,P013504,"ALLEYNE, NAHIEM",3FGM,Three Pointer,3,-664,232,H,0,0,0,9,01:08,13,24,20250204181937
2024,RS,18,171,123,CAN,P005005,"SALVO, MIQUEL",3FGA,Missed Three Pointer,0,-677,119,H,0,0,0,10,00:55,13,24,20250204181951
2024,RS,18,171,125,TSO,P013295,"ZYSKOWSKI, JAROSLAW",3FGA,Missed Three Pointer,0,690,-18,I,0,0,0,10,00:47,13,24,20250204181959
2024,RS,18,171,127,CAN,P012016,"CONDITT IV, GEORGE",2FGM,Two Pointer,2,62,56,C,0,0,0,10,00:32,13,26,20250204182014
2024,RS,18,171,129,TSO,P013298,"SCHENK, JAKUB",2FGM,Two Pointer,2,-87,163,B,0,0,0,10,00:19,15,26,20250204182027
2024,RS,18,171,130,CAN,P012016,"CONDITT IV, GEORGE",2FGM,Two Pointer,2,81,56,C,0,0,0,10,00:01,15,28,20250204182044
2024,RS,18,171,150,TSO,P012019,"BEST, AARON",FTM,Free Throw In,1,-1,-1, ,0,0,0,11,09:58,16,28,20250204182354
2024,RS,18,171,151,CAN,P007560,"KLJAJIC, JOVAN",2FGM,Two Pointer,2,112,100,C,0,0,0,11,09:44,16,30,20250204182410
2024,RS,18,171,153,TSO,P013516,"MOTEN, DARIOUS",2FGM,Two Pointer,2,0,18,A,0,0,0,11,09:22,18,30,20250204182432
2024,RS,18,171,156,CAN,P010452,"PELOS, PIERRE",2FGA,Missed Two Pointer,0,62,169,C,0,0,0,12,08:59,18,30,20250204182455
2024,RS,18,171,158,TSO,P008790,"WITLINSKI, MIKOLAJ",2FGA,Missed Two Pointer,0,-43,87,B,0,0,0,12,08:54,18,30,20250204182505
2024,RS,18,171,162,TSO,P008790,"WITLINSKI, MIKOLAJ",2FGA,Missed Two Pointer,0,125,244,E,0,0,0,12,08:41,18,30,20250204182539
2024,RS,18,171,164,CAN,P008966,"TOBEY, MIKE",2FGM,Two Pointer,2,294,464,G,0,0,0,12,08:31,18,32,20250204182549
2024,RS,18,171,166,TSO,P013298,"SCHENK, JAKUB",2FGM,Two Pointer,2,-100,125,B,0,0,0,12,08:21,20,32,20250204182559
2024,RS,18,171,167,CAN,P011251,"HOMESLEY, CALEB",3FGA,Missed Three Pointer,0,326,702,I,0,0,0,12,08:06,20,32,20250204182614
2024,RS,18,171,170,TSO,P013516,"MOTEN, DARIOUS",3FGA,Missed Three Pointer,0,664,144,I,0,0,0,13,07:54,20,32,20250204182627
2024,RS,18,171,172,TSO,P013295,"ZYSKOWSKI, JAROSLAW",2FGM,Two Pointer,2,-87,119,B,0,1,0,13,07:49,22,32,20250204182632
2024,RS,18,171,173,CAN,P010452,"PELOS, PIERRE",3FGA,Missed Three Pointer,0,-652,376,H,0,0,0,13,07:33,22,32,20250204182648
2024,RS,18,171,175,TSO,P013295,"ZYSKOWSKI, JAROSLAW",3FGA,Missed Three Pointer,0,696,-87,I,0,0,0,13,07:19,22,32,20250204182702
2024,RS,18,171,177,TSO,P013295,"ZYSKOWSKI, JAROSLAW",2FGM,Two Pointer,2,87,56,C,0,1,0,13,07:17,24,32,20250204182713
2024,RS,18,171,186,CAN,P011251,"HOMESLEY, CALEB",2FGM,Two Pointer,2,81,106,C,0,0,0,13,07:05,24,34,20250204182916
2024,RS,18,171,195,TSO,P012019,"BEST, AARON",2FGA,Missed Two Pointer,0,414,250,G,0,0,0,14,06:45,24,34,20250204183022
2024,RS,18,171,197,CAN,P012165,"DIOP, MASSAMBA",2FGA,Missed Two Pointer,0,69,125,C,0,0,0,14,06:32,24,34,20250204183035
2024,RS,18,171,201,TSO,P013298,"SCHENK, JAKUB",2FGA,Missed Two Pointer,0,345,200,E,0,0,0,14,06:20,24,34,20250204183111
2024,RS,18,171,207,TSO,P013298,"SCHENK, JAKUB",2FGA,Missed Two Pointer,0,-232,119,B,0,0,0,14,06:10,24,34,20250204183204
2024,RS,18,171,211,TSO,P013297,"WEATHERS, MARCUS",2FGM,Two Pointer,2,37,125,C,0,0,1,15,05:57,26,34,20250204183238
2024,RS,18,171,213,TSO,P013297,"WEATHERS, MARCUS",2FGM,Two Pointer,2,0,6,A,0,0,1,15,05:27,28,34,20250204183320
2024,RS,18,171,215,CAN,P003425,"ALBICY, ANDREW",3FGM,Three Pointer,3,-426,664,H,0,0,0,16,04:56,28,37,20250204183351
2024,RS,18,171,217,TSO,P013298,"SCHENK, JAKUB",3FGM,Three Pointer,3,432,602,I,0,0,0,16,04:37,31,37,20250204183410
2024,RS,18,171,218,CAN,P012165,"DIOP, MASSAMBA",2FGM,Two Pointer,2,87,213,C,0,0,0,16,04:26,31,39,20250204183421
2024,RS,18,171,222,CAN,P008121,"BRUSSINO, NICOLAS",2FGM,Two Pointer,2,6,12,A,0,0,1,16,04:09,31,41,20250204183438
2024,RS,18,171,233,CAN,P008121,"BRUSSINO, NICOLAS",3FGA,Missed Three Pointer,0,-451,589,H,0,0,0,17,03:28,31,41,20250204183552
2024,RS,18,171,237,TSO,P007426,"JOHNSON, NICK",3FGA,Missed Three Pointer,0,338,683,I,0,0,0,17,03:06,31,41,20250204183636
2024,RS,18,171,240,CAN,P012165,"DIOP, MASSAMBA",2FGM,Two Pointer,2,18,25,A,0,0,0,18,02:58,31,43,20250204183645
2024,RS,18,171,243,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,-75,225,D,0,0,0,18,02:52,33,43,20250204183836
2024,RS,18,171,245,CAN,P008121,"BRUSSINO, NICOLAS",3FGA,Missed Three Pointer,0,-671,219,H,0,0,0,18,02:33,33,43,20250204183855
2024,RS,18,171,247,TSO,P013504,"ALLEYNE, NAHIEM",3FGA,Missed Three Pointer,0,526,520,I,0,0,0,18,02:23,33,43,20250204183906
2024,RS,18,171,249,CAN,P012165,"DIOP, MASSAMBA",2FGM,Two Pointer,2,106,181,C,0,0,0,18,02:06,33,45,20250204183923
2024,RS,18,171,252,TSO,P012019,"BEST, AARON",3FGA,Missed Three Pointer,0,-345,690,H,0,0,0,19,01:48,33,45,20250204183941
2024,RS,18,171,254,CAN,P008121,"BRUSSINO, NICOLAS",3FGM,Three Pointer,3,388,677,I,0,0,0,19,01:41,33,48,20250204183949
2024,RS,18,171,263,TSO,P013296,"GROSELLE, GEOFFREY",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:29,34,48,20250204184215
2024,RS,18,171,268,TSO,P013295,"ZYSKOWSKI, JAROSLAW",2FGM,Two Pointer,2,-376,144,D,0,0,1,20,00:56,36,48,20250204184311
2024,RS,18,171,270,CAN,P011251,"HOMESLEY, CALEB",2FGA,Missed Two Pointer,0,-100,288,D,0,0,0,20,00:43,36,48,20250204184323
2024,RS,18,171,277,TSO,P007426,"JOHNSON, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:39,37,48,20250204184410
2024,RS,18,171,284,CAN,P008966,"TOBEY, MIKE",2FGM,Two Pointer,2,87,150,C,0,0,0,20,00:08,37,50,20250204184529
2024,RS,18,171,288,CAN,P003425,"ALBICY, ANDREW",3FGA,Missed Three Pointer,0,-520,884,H,0,0,0,20,01:00,37,50,20250204184544
2024,RS,18,171,300,TSO,P012019,"BEST, AARON",2FGM,Two Pointer,2,69,125,C,0,0,0,21,09:38,39,50,20250204190127
2024,RS,18,171,301,CAN,P003425,"ALBICY, ANDREW",3FGA,Missed Three Pointer,0,-439,595,H,0,0,0,21,09:25,39,50,20250204190140
2024,RS,18,171,307,CAN,P012016,"CONDITT IV, GEORGE",2FGM,Two Pointer,2,-81,112,B,0,0,1,22,08:52,39,52,20250204190227
2024,RS,18,171,309,TSO,P012019,"BEST, AARON",3FGM,Three Pointer,3,-677,-6,H,0,0,0,22,08:30,42,52,20250204190250
2024,RS,18,171,320,TSO,P008790,"WITLINSKI, MIKOLAJ",2FGA,Missed Two Pointer,0,75,112,C,0,0,0,23,07:51,42,52,20250204190435
2024,RS,18,171,323,TSO,P013504,"ALLEYNE, NAHIEM",2FGA,Missed Two Pointer,0,345,87,E,0,0,0,23,07:27,42,52,20250204190516
2024,RS,18,171,325,CAN,P006588,"SHURNA, JOHN",3FGA,Missed Three Pointer,0,-483,583,H,0,0,0,23,07:01,42,52,20250204190546
2024,RS,18,171,335,CAN,P008121,"BRUSSINO, NICOLAS",3FGM,Three Pointer,3,6,740,I,0,0,1,24,06:33,42,55,20250204190729
2024,RS,18,171,337,TSO,P007426,"JOHNSON, NICK",3FGA,Missed Three Pointer,0,232,696,I,0,0,0,24,06:13,42,55,20250204190749
2024,RS,18,171,348,TSO,P013504,"ALLEYNE, NAHIEM",2FGA,Missed Two Pointer,0,-87,119,B,0,0,0,25,05:53,42,55,20250204190835
2024,RS,18,171,352,TSO,P013298,"SCHENK, JAKUB",3FGM,Three Pointer,3,476,602,I,0,1,1,25,05:41,45,55,20250204190910
2024,RS,18,171,355,CAN,P003425,"ALBICY, ANDREW",3FGM,Three Pointer,3,-313,715,H,0,0,0,25,05:13,45,58,20250204191002
2024,RS,18,171,369,TSO,P013516,"MOTEN, DARIOUS",3FGA,Missed Three Pointer,0,696,-37,I,0,0,0,26,04:48,45,58,20250204191231
2024,RS,18,171,371,CAN,P008121,"BRUSSINO, NICOLAS",2FGM,Two Pointer,2,-62,94,B,0,0,0,26,04:26,45,60,20250204191253
2024,RS,18,171,376,TSO,P013298,"SCHENK, JAKUB",2FGA,Missed Two Pointer,0,131,150,C,0,0,0,26,04:01,45,60,20250204191321
2024,RS,18,171,385,CAN,P012016,"CONDITT IV, GEORGE",2FGA,Missed Two Pointer,0,-87,56,B,0,0,0,27,03:49,45,60,20250204191401
2024,RS,18,171,387,TSO,P013504,"ALLEYNE, NAHIEM",3FGA,Missed Three Pointer,0,-407,740,H,0,0,0,27,03:41,45,60,20250204191409
2024,RS,18,171,393,CAN,P012016,"CONDITT IV, GEORGE",FTM,Free Throw In,1,-1,-1, ,0,0,0,27,03:24,45,61,20250204191512
2024,RS,18,171,394,CAN,P012016,"CONDITT IV, GEORGE",FTM,Free Throw In,1,-1,-1, ,0,0,0,27,03:24,45,62,20250204191528
2024,RS,18,171,397,TSO,P007426,"JOHNSON, NICK",2FGM,Two Pointer,2,75,200,C,0,0,0,27,03:14,47,62,20250204191553
2024,RS,18,171,401,CAN,P011251,"HOMESLEY, CALEB",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:58,47,63,20250204191633
2024,RS,18,171,404,TSO,P012019,"BEST, AARON",2FGM,Two Pointer,2,-100,125,B,0,0,0,28,02:50,49,63,20250204191652
2024,RS,18,171,405,CAN,P011251,"HOMESLEY, CALEB",3FGA,Missed Three Pointer,0,-345,690,H,0,0,0,28,02:29,49,63,20250204191713
2024,RS,18,171,407,TSO,P012019,"BEST, AARON",3FGA,Missed Three Pointer,0,-445,677,H,0,0,0,28,02:21,49,63,20250204191721
2024,RS,18,171,409,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,-43,125,B,0,1,0,28,02:19,51,63,20250204191729
2024,RS,18,171,414,TSO,P007426,"JOHNSON, NICK",3FGA,Missed Three Pointer,0,-232,734,H,0,0,0,29,01:52,51,63,20250204191923
2024,RS,18,171,416,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,-100,75,B,0,1,1,29,01:41,53,63,20250204191934
2024,RS,18,171,420,CAN,P005005,"SALVO, MIQUEL",3FGA,Missed Three Pointer,0,-319,683,H,0,0,0,29,01:14,53,63,20250204192028
2024,RS,18,171,422,CAN,P009556,"NGOUAMA, MEHDY",2FGA,Missed Two Pointer,0,401,338,G,0,0,0,29,02:00,53,63,20250204192042
2024,RS,18,171,425,TSO,P013516,"MOTEN, DARIOUS",3FGM,Three Pointer,3,401,658,I,0,0,0,30,00:50,56,63,20250204192052
2024,RS,18,171,427,CAN,P009556,"NGOUAMA, MEHDY",2FGA,Missed Two Pointer,0,-106,125,B,0,0,0,30,00:30,56,63,20250204192112
2024,RS,18,171,435,TSO,P012019,"BEST, AARON",3FGM,Three Pointer,3,683,-6,I,0,0,0,30,00:17,59,63,20250204192158
2024,RS,18,171,439,CAN,P003425,"ALBICY, ANDREW",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:04,59,64,20250204192232
2024,RS,18,171,440,CAN,P003425,"ALBICY, ANDREW",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:04,59,65,20250204192246
2024,RS,18,171,441,TSO,P013504,"ALLEYNE, NAHIEM",3FGA,Missed Three Pointer,0,-445,777,H,0,0,0,30,01:00,59,65,20250204192255
2024,RS,18,171,451,TSO,P007426,"JOHNSON, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,31,09:40,60,65,20250204192629
2024,RS,18,171,453,TSO,P007426,"JOHNSON, NICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,31,09:40,61,65,20250204192642
2024,RS,18,171,454,CAN,P003425,"ALBICY, ANDREW",3FGA,Missed Three Pointer,0,-376,708,H,0,0,0,31,09:22,61,65,20250204192703
2024,RS,18,171,456,TSO,P012019,"BEST, AARON",2FGA,Missed Two Pointer,0,94,94,C,0,0,0,31,09:05,61,65,20250204192721
2024,RS,18,171,461,TSO,P013504,"ALLEYNE, NAHIEM",2FGM,Two Pointer,2,-87,94,B,0,0,1,32,08:43,63,65,20250204192756
2024,RS,18,171,463,CAN,P005005,"SALVO, MIQUEL",3FGA,Missed Three Pointer,0,-690,-6,H,0,0,0,32,08:29,63,65,20250204192810
2024,RS,18,171,465,TSO,P013296,"GROSELLE, GEOFFREY",2FGM,Two Pointer,2,163,238,E,0,0,0,32,08:16,65,65,20250204192823
2024,RS,18,171,468,CAN,P008966,"TOBEY, MIKE",2FGA,Missed Two Pointer,0,-87,163,B,0,0,0,33,07:49,65,65,20250204192851
2024,RS,18,171,476,TSO,P007426,"JOHNSON, NICK",2FGM,Two Pointer,2,125,244,E,0,0,0,33,07:27,67,65,20250204192958
2024,RS,18,171,477,CAN,P003425,"ALBICY, ANDREW",3FGA,Missed Three Pointer,0,-125,721,H,0,0,0,33,07:02,67,65,20250204193022
2024,RS,18,171,482,TSO,P013504,"ALLEYNE, NAHIEM",3FGM,Three Pointer,3,75,803,I,0,0,0,34,06:39,70,65,20250204193107
2024,RS,18,171,486,CAN,P008121,"BRUSSINO, NICOLAS",3FGA,Missed Three Pointer,0,420,690,I,0,0,0,34,06:12,70,65,20250204193153
2024,RS,18,171,499,CAN,P007560,"KLJAJIC, JOVAN",3FGA,Missed Three Pointer,0,526,558,I,0,0,0,35,05:26,70,65,20250204193431
2024,RS,18,171,505,TSO,P007426,"JOHNSON, NICK",3FGA,Missed Three Pointer,0,56,752,I,0,0,0,35,05:12,70,65,20250204193518
2024,RS,18,171,509,TSO,P012019,"BEST, AARON",3FGA,Missed Three Pointer,0,407,771,I,0,0,0,35,05:01,70,65,20250204193548
2024,RS,18,171,512,CAN,P008121,"BRUSSINO, NICOLAS",2FGA,Missed Two Pointer,0,-106,125,B,0,0,0,36,04:50,70,65,20250204193559
2024,RS,18,171,514,CAN,P008121,"BRUSSINO, NICOLAS",2FGM,Two Pointer,2,-62,125,B,0,1,0,36,04:46,70,67,20250204193603
2024,RS,18,171,515,TSO,P007426,"JOHNSON, NICK",2FGA,Missed Two Pointer,0,18,307,E,0,0,0,36,04:25,70,67,20250204193624
2024,RS,18,171,517,CAN,P005005,"SALVO, MIQUEL",2FGA,Missed Two Pointer,0,-56,75,B,0,0,0,36,04:16,70,67,20250204193634
2024,RS,18,171,519,CAN,P010452,"PELOS, PIERRE",2FGM,Two Pointer,2,-12,125,B,0,1,0,36,04:14,70,69,20250204193640
2024,RS,18,171,526,TSO,P013295,"ZYSKOWSKI, JAROSLAW",3FGA,Missed Three Pointer,0,401,702,I,0,0,0,36,05:00,70,69,20250204193830
2024,RS,18,171,529,CAN,P010452,"PELOS, PIERRE",3FGA,Missed Three Pointer,0,501,602,I,0,0,0,37,03:43,70,69,20250204193847
2024,RS,18,171,531,TSO,P013296,"GROSELLE, GEOFFREY",2FGA,Missed Two Pointer,0,119,370,E,0,0,0,37,03:34,70,69,20250204193857
2024,RS,18,171,539,CAN,P005005,"SALVO, MIQUEL",FTM,Free Throw In,1,-1,-1, ,0,0,0,37,03:25,70,70,20250204193944
2024,RS,18,171,546,CAN,P012016,"CONDITT IV, GEORGE",2FGM,Two Pointer,2,-37,119,B,0,0,1,38,02:55,70,72,20250204194042
2024,RS,18,171,551,TSO,P012019,"BEST, AARON",2FGA,Missed Two Pointer,0,119,106,C,0,0,0,38,02:34,70,72,20250204194226
2024,RS,18,171,555,TSO,P012019,"BEST, AARON",2FGA,Missed Two Pointer,0,-12,175,B,0,0,0,38,02:07,70,72,20250204194254
2024,RS,18,171,557,TSO,P007426,"JOHNSON, NICK",2FGA,Missed Two Pointer,0,56,125,C,0,0,0,38,02:03,70,72,20250204194259
2024,RS,18,171,560,CAN,P010452,"PELOS, PIERRE",3FGA,Missed Three Pointer,0,-194,721,H,0,0,0,39,01:57,70,72,20250204194304
2024,RS,18,171,567,CAN,P010452,"PELOS, PIERRE",2FGM,Two Pointer,2,56,50,C,0,0,1,39,01:35,70,74,20250204194356
2024,RS,18,171,570,TSO,P013295,"ZYSKOWSKI, JAROSLAW",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:16,71,74,20250204194441
2024,RS,18,171,572,TSO,P013295,"ZYSKOWSKI, JAROSLAW",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:16,72,74,20250204194456
2024,RS,18,171,580,TSO,P013296,"GROSELLE, GEOFFREY",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:37,73,74,20250204194609
2024,RS,18,171,584,TSO,P013516,"MOTEN, DARIOUS",2FGA,Missed Two Pointer,0,87,125,C,0,0,0,40,00:37,73,74,20250204194645
2024,RS,18,171,586,CAN,P008121,"BRUSSINO, NICOLAS",2FGA,Missed Two Pointer,0,-81,106,B,0,0,0,40,00:16,73,74,20250204194746
2024,RS,18,171,597,CAN,P003425,"ALBICY, ANDREW",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:08,73,75,20250204195307
2024,RS,18,171,598,CAN,P003425,"ALBICY, ANDREW",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:08,73,76,20250204195325
2024,RS,18,171,601,TSO,P007426,"JOHNSON, NICK",3FGA,Missed Three Pointer,0,31,821,I,0,0,0,40,01:00,73,76,20250204195358
2024,RS,18,172,4,BES,P011927,"SLEVA, DUSTIN",2FGA,Missed Two Pointer,0,-263,181,D,0,0,0,1,09:43,0,0,20250205170038
2024,RS,18,172,6,BES,P011936,"MATHEWS, JONAH",2FGA,Missed Two Pointer,0,131,75,C,0,0,0,1,09:32,0,0,20250205170049
2024,RS,18,172,8,BES,P011936,"MATHEWS, JONAH",3FGA,Missed Three Pointer,0,407,577,I,0,0,0,1,09:22,0,0,20250205170059
2024,RS,18,172,10,BES,P011927,"SLEVA, DUSTIN",2FGM,Two Pointer,2,-119,50,B,0,1,0,1,09:18,2,0,20250205170109
2024,RS,18,172,11,TRN,P013271,"MAWUGBE, SELOM",2FGM,Two Pointer,2,0,18,A,0,0,0,1,09:02,2,2,20250205170119
2024,RS,18,172,14,BES,P011927,"SLEVA, DUSTIN",2FGM,Two Pointer,2,-119,37,B,0,0,0,2,08:44,4,2,20250205170136
2024,RS,18,172,15,TRN,P012687,"NIANG, SALIOU",2FGA,Missed Two Pointer,0,-200,376,D,0,0,0,2,08:26,4,2,20250205170155
2024,RS,18,172,18,TRN,P013272,"LAMB, ANTHONY",3FGA,Missed Three Pointer,0,94,702,I,0,0,0,2,08:08,4,2,20250205170226
2024,RS,18,172,21,BES,P011936,"MATHEWS, JONAH",2FGA,Missed Two Pointer,0,-12,401,D,0,0,0,3,07:49,4,2,20250205170245
2024,RS,18,172,25,TRN,P013269,"CALE, MYLES",2FGM,Two Pointer,2,-213,31,B,0,0,0,3,07:32,4,4,20250205170331
2024,RS,18,172,26,BES,P010652,"TERRY, EMANUEL",2FGM,Two Pointer,2,31,250,E,0,0,0,3,07:17,6,4,20250205170346
2024,RS,18,172,30,BES,P007914,"ARSLAN, YIGIT",2FGM,Two Pointer,2,-87,37,B,1,0,1,3,07:05,8,4,20250205170358
2024,RS,18,172,32,TRN,P013269,"CALE, MYLES",2FGM,Two Pointer,2,-69,119,B,0,0,0,4,06:50,8,6,20250205170413
2024,RS,18,172,57,TRN,P006724,"BAYEHE, JORDAN",3FGA,Missed Three Pointer,0,-250,664,H,0,0,0,5,05:52,8,6,20250205170624
2024,RS,18,172,59,BES,P010652,"TERRY, EMANUEL",2FGM,Two Pointer,2,0,6,A,0,0,0,5,05:41,10,6,20250205170635
2024,RS,18,172,61,TRN,P012114,"BADALAU, DENIS",2FGA,Missed Two Pointer,0,87,12,C,0,0,0,5,05:22,10,6,20250205170653
2024,RS,18,172,66,BES,P011924,"ALLMAN, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,5,05:17,11,6,20250205170748
2024,RS,18,172,67,TRN,P013270,"FORD, JORDAN",2FGA,Missed Two Pointer,0,-175,81,B,0,0,0,5,05:01,11,6,20250205170808
2024,RS,18,172,77,TRN,P012593,"ELLIS, QUINN",2FGA,Missed Two Pointer,0,75,188,C,0,0,0,6,04:47,11,6,20250205171009
2024,RS,18,172,80,BES,P009680,"MORGAN, CONOR",2FGA,Missed Two Pointer,0,119,244,E,0,0,0,6,04:33,11,6,20250205171031
2024,RS,18,172,83,TRN,P006382,"FORRAY, TOTO",3FGA,Missed Three Pointer,0,658,69,I,0,0,0,6,04:20,11,6,20250205171035
2024,RS,18,172,85,BES,P008945,"NEEDHAM, DEREK",3FGA,Missed Three Pointer,0,-539,451,H,0,0,0,6,04:15,11,6,20250205171039
2024,RS,18,172,93,TRN,P012687,"NIANG, SALIOU",FTM,Free Throw In,1,-1,-1, ,0,0,0,6,04:02,11,7,20250205171126
2024,RS,18,172,100,BES,P006240,"PLAVSIC, UROS",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:49,12,7,20250205171242
2024,RS,18,172,108,TRN,P013270,"FORD, JORDAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:36,12,8,20250205171325
2024,RS,18,172,109,TRN,P013270,"FORD, JORDAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:36,12,9,20250205171338
