playerRanking,games_played,gamesStarted,minutes,points,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,turnovers,blocks,blocks_against,personal_fouls,fouls_drawn,pir,player.code,player_name,age,player.imageUrl,team,player.team.tvCodes,team_name,player.team.imageUrl,base_fantasy_points,fantasy_points,fantasy_per_minute,captain_score,captain_fantasy_points,estimated_position,defensive_score
222,37.0,36.0,25.79144144144144,16.1,2.9,5.7,50.7%,2.5,6.9,35.8%,2.9,4.0,73.5%,0.6,1.6,2.2,2.6,1.1,1.8,0.1,0.3,2.0,3.0,12.6,013380,"FOURNIER, EVAN",32,https://media-cdn.incrowdsports.com/eefac20f-c371-476e-8294-f052e98bf0f3.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,21.000000000000004,21.000000000000004,0.8142235883822068,23.445810810810812,42.00000000000001,Guard,1.2000000000000002
224,32.0,13.0,27.755729166666665,12.3,3.0,5.2,58.2%,1.4,3.2,43.3%,2.1,2.4,87%,0.8,2.4,3.2,2.6,0.6,1.6,0.1,0.2,1.8,2.1,13.0,007400,"NUNNALLY, JAMES",33,https://media-cdn.incrowdsports.com/e0743b50-f31d-4f3a-95a9-2c96603f4c5e.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,17.300000000000004,17.300000000000004,0.623294740200034,20.218906250000003,34.60000000000001,Forward,0.7
225,50.0,34.0,22.984666666666666,12.1,4.4,7.8,56.2%,0.5,1.5,35.1%,1.7,2.3,72.6%,1.7,3.4,5.1,1.5,0.4,1.5,0.2,0.7,1.9,2.9,13.1,004194,"LAUVERGNE, JOFFREY",33,https://media-cdn.incrowdsports.com/2c5d0d04-968c-4590-9924-d0e7a7b23110.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,18.099999999999998,18.099999999999998,0.7874815094120717,23.301799999999997,36.199999999999996,Forward,0.6000000000000001
227,33.0,32.0,25.795454545454547,12.7,3.2,6.7,47.7%,1.5,3.4,45.5%,1.7,2.1,80.9%,0.2,1.9,2.1,4.2,1.2,1.7,0.0,0.5,1.4,2.4,13.3,010568,"JONES, CHRIS",30,https://media-cdn.incrowdsports.com/7cbec5f6-7aa3-49d1-8db1-7dc304a70c37.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,19.0,19.0,0.7365638766519823,21.37954545454545,38.0,Guard,1.2
228,62.0,39.0,24.95913978494624,12.2,3.0,6.0,49.6%,1.3,3.6,37.1%,2.3,2.5,89.2%,0.7,3.4,4.1,3.0,1.0,2.0,0.3,0.4,2.5,3.3,13.3,009846,"BRYANT, ELIJAH",29,https://media-cdn.incrowdsports.com/884c7881-bc0b-4b2c-b95f-3f1abf3a8fa7.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,19.0,19.0,0.7612441840427363,26.129247311827957,38.0,Forward,1.3
229,53.0,3.0,21.102515723270443,11.8,1.8,3.6,50%,1.8,4.6,38.3%,2.9,3.2,91.7%,0.3,1.5,1.8,4.3,0.9,2.3,0.0,0.5,1.4,3.5,13.3,002100,"DE COLO, NANDO",37,https://media-cdn.incrowdsports.com/168b2cb2-e32f-47b6-8a0f-c49fd080db79.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,18.1,18.1,0.8577176407474741,23.613584905660375,36.2,Guard,0.9
230,60.0,53.0,26.33277777777778,8.2,2.4,3.7,65%,0.7,1.6,41.4%,1.3,1.7,78.4%,1.6,4.3,5.9,1.5,0.4,1.0,0.3,0.4,1.1,2.1,13.4,007230,"SEDEKERSKIS, TADAS",26,https://media-cdn.incrowdsports.com/a033b3ef-7790-421f-82fa-6aa8192098d4.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,15.9,15.9,0.6038102069663916,23.763277777777777,31.8,Forward,0.7
232,56.0,56.0,26.373214285714287,12.3,3.8,6.8,56.6%,0.9,2.4,36.4%,2.1,2.6,81.4%,1.6,3.5,5.1,1.4,0.6,1.8,0.2,0.3,2.2,3.0,13.4,007056,"BOOKER, DEVIN",33,https://media-cdn.incrowdsports.com/603a8758-e88a-4d71-935e-c73e1201ec7c.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,18.299999999999997,18.299999999999997,0.6938858419662806,24.78065476190476,36.599999999999994,Forward,0.8
233,73.0,52.0,21.385388127853883,12.9,2.8,4.8,57.3%,1.4,3.6,39.4%,3.1,3.8,81.5%,0.6,2.2,2.8,2.1,0.3,1.4,0.2,0.3,1.2,3.1,13.5,006540,"MUSA, DZANAN",25,https://media-cdn.incrowdsports.com/33402fc3-96cf-4e53-ac32-2a46bc19b3d1.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,18.500000000000004,18.500000000000004,0.8650766537131145,27.255205479452055,37.00000000000001,Forward,0.5
234,62.0,50.0,21.60725806451613,11.0,4.3,7.1,59.9%,0.1,0.3,42.9%,2.1,2.7,78.8%,1.6,2.5,4.0,1.5,1.0,1.0,0.5,0.2,2.4,2.7,13.6,000925,"VESELY, JAN",34,https://media-cdn.incrowdsports.com/4be34f64-45a0-4d95-8b9d-a9259354d99e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,17.1,17.1,0.7914007389989922,24.464059139784947,34.2,Forward,1.5
235,76.0,34.0,25.185087719298245,14.2,3.1,5.4,57.3%,2.1,5.6,36.8%,1.8,2.1,86.8%,0.5,4.4,4.9,1.2,0.9,1.3,0.1,0.3,1.7,1.9,13.8,003108,"HEZONJA, MARIO",29,https://media-cdn.incrowdsports.com/d61126dd-e3ac-46de-b012-42fd1ba92f1d.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,19.9,19.9,0.7901501166800181,29.115175438596488,39.8,Forward,1.0
236,73.0,17.0,23.83675799086758,10.8,1.7,3.1,53.3%,1.5,3.9,39.1%,2.9,3.2,89.8%,0.5,2.1,2.5,5.2,0.8,2.0,0.1,0.3,1.7,2.9,14.0,001926,"SLOUKAS, KOSTAS",34,https://media-cdn.incrowdsports.com/ff4f77e9-8492-462b-9661-d6ca746d51c6.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,18.3,18.3,0.767721852401705,27.360342465753426,36.6,Guard,0.9
237,27.0,13.0,23.589506172839503,10.5,2.2,3.4,65.2%,1.3,2.8,46.1%,2.2,2.5,86.8%,1.0,3.8,4.9,1.0,0.8,0.9,0.2,0.1,1.4,2.3,14.2,010357,"YABUSELE, GUERSCHON",28,https://media-cdn.incrowdsports.com/7836b84b-e952-47c7-9683-4f8645eea386.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,17.3,17.3,0.7333769462253044,18.96895061728395,34.6,Forward,1.0
238,27.0,12.0,22.183333333333334,13.3,2.5,4.9,50.8%,1.5,3.1,47.1%,3.9,4.5,86.9%,1.4,3.0,4.4,0.4,0.8,1.5,0.2,0.4,1.7,3.4,14.2,011982,"OJELEYE, SEMI",29,https://media-cdn.incrowdsports.com/2578af9b-c461-4517-a65f-de6ca1388bf4.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,18.900000000000002,18.900000000000002,0.8519909842223893,19.948333333333334,37.800000000000004,Center,1.0
239,56.0,8.0,19.01547619047619,8.0,2.9,4.8,59.5%,0.0,0.0,0%,2.3,2.7,83%,2.6,3.1,5.7,0.8,0.4,0.8,0.6,0.2,0.8,3.0,14.4,003941,"MILUTINOV, NIKOLA",30,https://media-cdn.incrowdsports.com/bda87c73-25f0-44ae-a726-7161d6a42976.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,16.7,16.7,0.8782320165278908,22.924880952380953,33.4,Forward,1.0
241,57.0,56.0,29.02309941520468,13.9,2.8,5.0,56.1%,2.1,5.1,40.1%,2.1,2.7,77.4%,0.6,3.0,3.6,2.7,1.0,1.8,0.1,0.2,1.6,3.2,15.1,007831,"SHIELDS, SHAVON",30,https://media-cdn.incrowdsports.com/cc164c6b-d942-4733-a6ff-dc4544e1a6c2.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,20.9,20.9,0.7201160600046342,27.032309941520463,41.8,Forward,1.1
242,74.0,70.0,23.088738738738737,9.8,3.9,5.8,67.7%,0.0,0.0,0%,2.0,2.7,73%,2.4,4.1,6.5,1.3,0.7,1.9,1.4,0.1,2.8,2.9,15.1,005791,"TAVARES, WALTER",32,https://media-cdn.incrowdsports.com/b4070997-623b-4a6e-94bc-65fd4694b0c5.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,17.799999999999997,17.799999999999997,0.7709386035078135,27.102207207207204,35.599999999999994,Forward,2.0999999999999996
244,51.0,47.0,25.054901960784317,10.2,3.8,5.7,66.4%,0.2,0.7,34.3%,1.9,2.4,78.9%,2.7,4.1,6.8,0.7,0.9,1.2,0.8,0.2,2.4,2.5,15.3,009035,"BOLOMBOY, JOEL",30,https://media-cdn.incrowdsports.com/3a4cfafe-0f2b-451f-964c-cacb9f51bc2b.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,18.1,18.1,0.722413523243074,23.675490196078435,36.2,Center,1.7000000000000002
245,75.0,66.0,29.25133333333333,18.2,4.2,8.2,51.6%,2.4,6.0,39.9%,2.5,2.8,89.6%,0.6,2.5,3.1,3.6,0.9,2.9,0.2,0.7,2.5,3.4,15.5,012774,"NUNN, KENDRICK",29,https://media-cdn.incrowdsports.com/78428dfc-c965-4e72-8eb6-5e362eeaa849.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,23.3,23.3,0.796544886842765,31.73513333333333,46.6,Forward,1.1
248,29.0,24.0,24.98333333333333,12.7,3.5,6.6,53.1%,0.8,2.2,34.4%,3.4,4.3,78.6%,1.5,3.8,5.2,1.9,0.9,1.7,0.1,0.9,1.2,4.9,16.4,003958,"THIEMANN, JOHANNES",29,https://media-cdn.incrowdsports.com/8d67d189-5722-4ac9-918c-70c114ff40d9.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,21.9,21.9,0.8765843895930621,22.66166666666666,43.8,Forward,1.0
250,76.0,75.0,31.42214912280702,15.2,3.1,5.8,52.6%,2.1,5.3,39.3%,2.9,3.3,87.6%,1.4,3.5,4.9,1.7,1.1,1.3,0.2,0.4,2.1,4.0,17.0,008962,"HAYES-DAVIS, NIGEL",30,https://media-cdn.incrowdsports.com/37b00e59-560b-4b65-a269-9d2b0b8776bc.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png,23.3,23.3,0.7415151620895418,32.11888157894737,46.6,Forward,1.3
251,76.0,69.0,25.52127192982456,11.7,2.3,4.1,56.9%,1.3,4.0,33%,3.1,3.6,86.2%,0.6,2.3,3.0,6.2,1.2,2.4,0.0,0.3,2.3,4.9,17.1,005928,"CAMPAZZO, FACUNDO",33,https://media-cdn.incrowdsports.com/3d4b3199-c570-491d-b1cf-76f82c2e229c.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,22.0,22.0,0.8620260017013671,30.61879385964912,44.0,Forward,1.2
252,34.0,23.0,26.96421568627451,14.1,4.2,8.3,50.9%,0.9,2.8,31.9%,3.1,3.6,85.2%,0.5,2.7,3.2,5.4,1.0,1.8,0.1,0.6,1.7,4.0,17.3,013369,"JONES, CARLIK",27,https://media-cdn.incrowdsports.com/613ad222-b178-42f5-af77-75c2e22552a7.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,23.700000000000003,23.700000000000003,0.8789426800225427,24.953088235294118,47.400000000000006,Forward,1.1
253,61.0,56.0,27.43579234972677,15.0,4.4,8.0,54.9%,0.8,2.7,29.9%,3.8,4.7,80.6%,1.5,3.6,5.0,3.0,0.9,2.6,0.3,0.4,2.5,5.2,17.4,001133,"SHENGELIA, TORNIKE",33,https://media-cdn.incrowdsports.com/892c9315-559b-418b-bdab-a8e0e0d66add.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png,23.9,23.9,0.8711248319474183,29.64024590163934,47.8,Forward,1.2
254,24.0,22.0,30.64027777777778,14.7,5.1,8.2,61.6%,0.5,1.4,32.4%,3.2,4.0,78.4%,1.3,3.8,5.0,1.4,1.3,0.9,0.2,0.3,1.9,3.0,17.5,006835,"HOARD, JAYLEN",25,https://media-cdn.incrowdsports.com/e43108e6-9668-4d2c-8f49-626feda3dd50.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,22.5,22.5,0.7343275463487602,22.814027777777778,45.0,Forward,1.5
255,63.0,44.0,29.224338624338625,14.5,2.4,4.5,52.3%,2.3,5.9,39.2%,2.9,3.2,89.7%,0.3,2.5,2.7,4.8,1.2,1.9,0.0,0.3,1.2,4.1,18.0,007200,"LARKIN, SHANE",32,https://media-cdn.incrowdsports.com/29f7e3f7-2a14-4bf2-a5ab-3fb89fdfe607.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,23.9,23.9,0.8178114929210268,30.15243386243386,47.8,Forward,1.2
257,80.0,80.0,30.477083333333333,16.9,3.5,7.6,45.8%,2.0,5.8,35.1%,3.8,4.9,78.1%,0.4,3.1,3.5,5.4,1.1,2.0,0.0,0.5,1.8,4.7,18.4,005985,"JAMES, MIKE",34,https://media-cdn.incrowdsports.com/6798f111-3618-4825-b32e-11741d4229c0.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,27.299999999999997,27.299999999999997,0.895755007177524,35.49104166666666,54.599999999999994,Forward,1.1
258,67.0,36.0,26.443283582089556,13.8,3.5,5.6,62.3%,1.0,3.2,31.8%,3.7,4.7,78.8%,2.1,4.2,6.3,1.8,1.0,1.9,0.4,0.5,1.7,4.5,18.5,012201,"MONEKE, CHIMA",29,https://media-cdn.incrowdsports.com/c99df4e9-3587-4db0-8114-3972beeeb9d9.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,23.700000000000003,23.700000000000003,0.8962578314613083,30.400995024875623,47.400000000000006,Forward,1.4
259,60.0,45.0,28.339722222222225,13.6,4.9,7.5,65.3%,0.0,0.0,0%,3.8,6.2,61.7%,2.4,4.0,6.4,1.5,1.0,1.8,0.8,0.4,2.5,6.2,19.8,003842,"LESSORT, MATHIAS",29,https://media-cdn.incrowdsports.com/b283a9ed-2227-43ef-8f8c-97fdc76e8b12.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,24.8,24.8,0.8750967918998657,30.19397222222222,49.6,Forward,1.8
260,33.0,33.0,27.593434343434343,17.0,2.8,5.4,52.5%,1.7,4.8,34.4%,6.3,7.0,90.4%,0.4,3.0,3.5,4.6,1.0,2.9,0.2,0.5,1.8,5.9,20.6,007027,"MALEDON, THEO",23,https://media-cdn.incrowdsports.com/a8c1013c-4751-46eb-8a11-e792fdb2c495.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,27.000000000000004,27.000000000000004,0.9784936396083098,27.159343434343437,54.00000000000001,Forward,1.2
261,51.0,47.0,27.08954248366013,17.4,3.3,5.6,58.2%,2.1,5.2,40.1%,4.6,5.2,87.6%,1.8,4.3,6.1,1.5,0.9,1.8,0.3,0.2,1.9,4.5,20.7,000796,"MIROTIC, NIKOLA",33,https://media-cdn.incrowdsports.com/a771b68b-2056-4318-83a0-24b2ffb36d11.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,26.8,26.8,0.9893116510241997,29.96895424836601,53.6,Forward,1.2
262,37.0,37.0,27.32927927927928,19.0,6.2,12.0,52%,0.8,2.2,36.1%,4.1,5.6,73.4%,0.5,2.1,2.6,7.3,1.0,2.3,0.1,0.6,2.3,6.6,22.8,012608,"SHORTS, TJ",27,https://media-cdn.incrowdsports.com/a3302ca0-0a06-4b2e-8065-f93d4b605f36.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,31.400000000000006,31.400000000000006,1.148950899111602,30.8795945945946,62.80000000000001,Forward,1.1
263,38.0,38.0,30.39342105263158,19.8,4.9,7.6,64.5%,1.9,4.9,38.2%,4.3,4.9,88.6%,1.9,4.7,6.6,1.8,0.9,1.1,0.2,0.3,1.3,3.4,23.7,003469,"VEZENKOV, SASHA",29,https://media-cdn.incrowdsports.com/da9926d3-ef9c-4704-930c-4be3eb1fd3c0.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,29.999999999999993,29.999999999999993,0.9870557166976922,30.372675438596485,59.999999999999986,Forward,1.1
