Season,Phase,Round,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,fantasy_points,fp_last_3,fp_std_3,minutes_last_3,fp_last_5,fp_std_5,minutes_last_5,fp_last_10,fp_std_10,minutes_last_10,games_played,form_trend,above_avg,hot_streak,team_offensive_rating,minutes_rank,points_share,usage_trend
2024,PO,38,314,0,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",13.733333333333333,6,0,0,2,2,0,0,0,2,2,0,0,0,0,0,3,0,5,6.0,5,9.333333333333334,6.658328118479392,18.633333333333336,7.4,6.268971207462991,17.939999999999998,6.7,5.63816360962405,17.78,37,3.090090090090091,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,PO,39,318,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",27.2,9,2,3,1,2,2,2,1,4,5,6,0,0,0,0,3,1,16,16.0,16,9.0,6.082762530298218,19.333333333333332,10.6,5.594640292279745,20.08,7.8,6.303438215238834,17.523333333333333,38,2.5,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,PO,40,322,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",24.4,7,2,3,1,4,0,0,0,2,2,7,3,0,0,0,3,0,12,7.0,12,11.0,5.5677643628300215,21.777777777777782,11.2,5.540758070878027,21.5,8.3,6.429964575675705,18.048333333333332,39,4.358974358974359,1,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,1,3,0,P003478   ,0.0,1.0,BAR,21.0,"ABRINES, ALEX",23.0,5,1,1,1,6,0,0,0,3,3,1,1,0,0,0,1,0,4,-3.0,4,4.0,0.0,23.0,4.0,0.0,23.0,4.0,0.0,23.0,1,0.0,0,0.0,7.642292490118577,1.0,1.0,1.0
2024,RS,2,17,1,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",19.666666666666668,9,0,0,3,5,0,0,1,3,4,1,0,1,0,0,2,0,9,15.0,9,6.5,3.5355339059327378,21.333333333333336,6.5,3.5355339059327378,21.333333333333336,6.5,3.5355339059327378,21.333333333333336,2,0.0,1,1.0,7.642292490118577,1.0,1.0,1.0
2024,RS,3,25,1,P003478   ,0.0,1.0,BAR,21.0,"ABRINES, ALEX",12.65,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,2,0,10.0,0,4.333333333333333,4.509249752822894,18.43888888888889,4.333333333333333,4.509249752822894,18.43888888888889,4.333333333333333,4.509249752822894,18.43888888888889,3,0.0,0,1.0,7.642292490118577,1.0,,1.0
2024,RS,4,35,0,P003478   ,1.0,1.0,BAR,21.0,"ABRINES, ALEX",12.3,0,0,1,0,0,0,0,3,0,3,0,1,0,0,0,3,1,1,9.0,1,3.3333333333333335,4.932882862316248,14.872222222222222,3.5,4.041451884327381,16.90416666666667,3.5,4.041451884327381,16.90416666666667,4,-0.16666666666666652,0,1.0,7.642292490118577,1.0,,1.0
2024,RS,5,44,1,P003478   ,0.0,0.0,BAR,21.0,"ABRINES, ALEX",20.85,11,0,0,3,6,2,2,0,1,1,1,1,0,0,0,2,2,11,12.0,11,4.0,6.082762530298219,15.266666666666666,5.0,4.847679857416329,17.693333333333335,5.0,4.847679857416329,17.693333333333335,5,-1.0,1,1.0,7.642292490118577,1.0,1.0,1.0
2024,RS,6,46,0,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",17.083333333333332,8,0,0,2,5,2,2,2,2,4,0,0,1,1,0,2,1,8,11.0,8,6.666666666666667,5.131601439446883,16.744444444444444,5.8,4.969909455915671,16.509999999999998,5.5,4.505552130427524,17.591666666666665,6,1.166666666666667,1,2.0,7.642292490118577,1.0,1.0,1.0
2024,RS,7,56,0,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",16.483333333333334,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-2,-6.0,-2,5.666666666666667,6.8068592855540455,18.13888888888889,3.6,5.594640292279745,15.873333333333331,4.428571428571429,4.995235825502231,17.433333333333334,7,1.2380952380952381,0,2.0,7.642292490118577,1.0,,1.0
2024,RS,8,71,1,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",17.083333333333332,4,0,1,1,2,1,1,1,2,3,0,0,0,1,0,1,1,6,11.0,6,4.0,5.291502622129181,16.88333333333333,4.8,5.263078946776306,16.76,4.625,4.657942525560891,17.389583333333334,8,-0.625,1,2.0,7.642292490118577,1.0,1.0,1.0
2024,RS,9,80,0,P003478   ,1.0,1.0,BAR,21.0,"ABRINES, ALEX",14.583333333333334,9,0,0,3,4,0,0,0,3,3,0,0,0,0,0,3,1,9,-1.0,9,4.333333333333333,5.686240703077327,16.05,6.4,5.029910535983716,17.216666666666665,5.111111111111111,4.594682917363407,17.077777777777776,9,-0.7777777777777777,1,2.0,7.642292490118577,1.0,1.0,1.0
2024,RS,10,88,1,P003478   ,0.0,0.0,BAR,21.0,"ABRINES, ALEX",21.3,11,1,1,3,5,0,1,1,1,2,1,2,0,0,0,4,2,11,-8.0,11,8.666666666666666,2.5166114784235827,17.655555555555555,6.4,5.029910535983716,17.306666666666665,5.7,4.715223571935199,17.5,10,2.966666666666666,1,3.0,7.642292490118577,1.0,1.0,1.0
2024,RS,11,99,0,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",11.9,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,2,4,-5.0,4,8.0,3.605551275463989,15.927777777777779,5.6,5.029910535983716,16.270000000000003,5.7,4.715223571935199,16.39,11,2.454545454545454,0,2.0,7.642292490118577,1.0,,1.0
2024,RS,12,107,1,P003478   ,1.0,0.0,BAR,21.0,"ABRINES, ALEX",25.833333333333332,3,0,0,1,6,0,0,1,2,3,0,2,0,0,0,3,0,0,-6.0,0,5.0,5.567764362830023,19.677777777777777,6.0,4.301162633521313,18.14,4.8,4.871686908385363,17.006666666666668,12,-0.08333333333333304,0,1.0,7.642292490118577,1.0,1.0,1.0
2024,RS,13,111,0,P003478   ,1.0,1.0,BAR,21.0,"ABRINES, ALEX",17.966666666666665,13,0,0,2,5,7,7,1,1,2,0,0,0,0,0,4,2,10,8.0,10,4.666666666666667,5.033222956847169,18.566666666666663,6.8,4.658325879540846,18.31666666666667,5.8,4.802776974487434,17.538333333333334,13,-0.7948717948717947,1,1.0,7.642292490118577,1.0,1.0,1.0
2024,RS,14,122,0,P003478   ,0.0,1.0,BAR,21.0,"ABRINES, ALEX",20.95,5,1,1,1,2,0,0,0,3,3,2,1,1,0,0,4,2,7,8.0,7,5.666666666666667,5.131601439446886,21.583333333333332,6.4,4.505552130427524,19.589999999999996,6.4,4.501851470969102,18.403333333333332,14,0.09523809523809579,1,2.0,7.642292490118577,1.0,1.0,1.0
2024,RS,16,138,1,P003478   ,0.0,0.0,BAR,21.0,"ABRINES, ALEX",18.016666666666666,2,0,0,0,2,2,2,0,1,1,3,0,0,0,0,0,4,8,3.0,8,8.333333333333334,1.5275252316519503,18.977777777777774,5.8,3.898717737923585,18.93333333333333,6.1,4.25440947723653,18.119999999999997,15,2.6000000000000005,1,3.0,7.642292490118577,1.0,1.0,1.0
2024,RS,17,150,0,P003478   ,0.0,0.0,BAR,21.0,"ABRINES, ALEX",14.9,5,1,1,1,4,0,0,2,0,2,0,0,1,0,1,1,0,1,-10.0,1,5.333333333333333,3.7859388972001846,17.955555555555552,5.2,4.438468204234429,19.53333333333333,5.4,4.477102237434884,17.901666666666664,16,-0.10416666666666696,0,2.0,7.642292490118577,1.0,1.0,1.0
